CLV,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Response,Gender,Total Claim Amount,Coverage,Education,Location Code,Marital Status,Policy Type,Label,State,EmploymentStatus,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size
7840.165778,58414,210,7,24,2,1,1,1,1008,1,1,1,0,1,2,California,Employed,Personal L3,Offer2,Agent,Luxury SUV,Small
8237.037945,23940,107,13,34,0,7,0,0,513.6,0,1,1,1,1,2,California,Medical Leave,Personal L3,Offer1,Call Center,SUV,Small
2243.473907,0,62,26,18,0,1,0,0,446.4,0,0,1,0,1,1,California,Unemployed,Personal L3,Offer4,Call Center,Four-Door Car,Medsize
8434.464067,44216,71,24,36,0,2,0,1,72.205362,0,1,0,1,1,1,California,Employed,Personal L2,Offer1,Agent,Four-Door Car,Large
2227.072755,27972,61,7,38,0,1,1,1,292.8,0,0,1,1,0,0,California,Retired,Corporate L3,Offer3,Web,Four-Door Car,Medsize
5170.025981,0,69,27,48,0,9,0,0,331.2,0,0,1,1,1,1,Arizona,Unemployed,Personal L2,Offer2,Call Center,Four-Door Car,Small
2641.446062,29305,66,1,38,0,1,0,0,475.2,0,2,1,1,1,1,California,Employed,Personal L2,Offer3,Web,Four-Door Car,Small
2790.682957,53882,69,14,33,0,1,0,0,331.2,0,1,1,1,1,1,California,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
2745.129849,91757,69,29,58,1,1,0,1,331.2,0,1,1,1,1,1,Oregon,Employed,Personal L3,Offer2,Web,Four-Door Car,Medsize
7579.532717,33906,64,25,49,0,2,0,0,401.592109,0,1,1,1,1,2,California,Employed,Personal L2,Offer1,Branch,Two-Door Car,Small
10978.78028,68158,139,28,87,1,4,0,1,253.183568,1,1,0,1,1,2,Oregon,Employed,Personal L2,Offer1,Call Center,SUV,Medsize
8255.060054,0,134,24,86,3,5,0,1,643.2,1,1,1,0,1,2,California,Unemployed,Personal L1,Offer1,Agent,SUV,Medsize
4747.734642,42165,123,22,66,0,1,0,1,799.673766,1,1,1,0,0,2,Oregon,Employed,Corporate L3,Offer1,Branch,SUV,Large
3540.90425,0,101,24,11,0,1,0,1,727.2,0,1,1,0,1,2,Washington,Unemployed,Personal L3,Offer4,Web,SUV,Medsize
3436.134281,30817,88,25,43,0,1,1,1,91.834668,1,2,0,0,1,1,California,Employed,Personal L3,Offer2,Branch,Four-Door Car,Medsize
2582.185301,68074,65,12,62,0,1,0,1,27.987867,0,1,0,1,1,1,California,Employed,Personal L1,Offer4,Branch,Four-Door Car,Medsize
44771.29936,0,131,20,59,0,2,0,1,842.391832,1,0,1,1,1,2,Washington,Unemployed,Personal L3,Offer3,Agent,SUV,Medsize
7396.283653,71135,92,11,64,1,3,0,0,270.563995,1,2,2,1,1,1,California,Employed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
4330.799785,0,61,30,35,0,3,0,0,292.8,0,1,1,0,1,2,California,Unemployed,Personal L3,Offer3,Agent,Two-Door Car,Medsize
9075.768214,37722,116,8,23,0,8,1,1,158.077504,0,2,0,0,1,2,Oregon,Employed,Personal L1,Offer1,Agent,Sports Car,Medsize
14635.45158,0,139,5,56,0,2,1,0,667.2,1,1,1,0,1,2,Arizona,Unemployed,Personal L3,Offer1,Call Center,SUV,Medsize
5609.082494,44705,71,21,63,0,6,0,0,148.173152,0,1,0,0,1,2,Washington,Employed,Personal L2,Offer1,Branch,Two-Door Car,Medsize
11565.68747,64642,96,3,79,0,2,0,0,404.265696,1,1,2,1,1,1,California,Employed,Personal L2,Offer3,Branch,Four-Door Car,Large
2771.045031,50071,71,3,32,0,1,1,0,18.918935,0,1,0,0,1,2,Oregon,Employed,Personal L2,Offer2,Agent,Two-Door Car,Medsize
8507.128824,46754,106,5,70,1,9,0,1,513.818403,0,0,1,1,1,2,Oregon,Employed,Personal L3,Offer3,Web,SUV,Medsize
7582.113842,64801,64,23,19,0,2,1,1,268.471802,0,1,2,1,0,0,California,Employed,Corporate L3,Offer2,Web,Four-Door Car,Medsize
3323.092454,70410,83,25,13,0,1,0,1,131.828507,1,1,0,1,1,1,Arizona,Employed,Personal L3,Offer2,Web,Four-Door Car,Medsize
5234.331741,66957,131,31,4,1,1,0,0,628.8,1,0,1,1,1,2,Nevada,Employed,Personal L1,Offer2,Web,SUV,Medsize
24709.59957,24213,78,11,28,1,2,0,0,374.4,1,0,1,0,1,1,Nevada,Employed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
3123.080994,0,101,1,83,4,1,1,1,960.115399,0,1,1,1,2,2,Washington,Unemployed,Special L3,Offer1,Agent,SUV,Large
2551.226692,79751,63,15,67,0,1,1,1,392.235698,0,2,1,1,1,2,Oregon,Employed,Personal L3,Offer3,Web,Two-Door Car,Small
7247.713672,86122,182,33,54,1,1,0,1,873.6,0,0,1,1,1,2,Arizona,Employed,Personal L2,Offer2,Agent,Luxury SUV,Small
4538.847818,82297,116,5,62,0,1,0,1,0.382107,0,1,0,0,1,2,Arizona,Employed,Personal L3,Offer1,Call Center,Sports Car,Medsize
2687.314108,82210,68,33,46,4,1,0,0,51.961915,0,2,0,1,1,1,Washington,Employed,Personal L2,Offer3,Call Center,Four-Door Car,Medsize
8730.421977,43259,73,12,18,0,2,0,1,350.4,0,0,1,1,1,1,California,Employed,Personal L2,Offer1,Branch,Four-Door Car,Medsize
8332.730557,0,79,7,72,0,2,0,1,379.2,1,1,1,1,1,1,Oregon,Unemployed,Personal L3,Offer2,Web,Four-Door Car,Medsize
2357.747015,25064,62,17,34,0,1,0,1,297.6,0,1,1,1,1,1,California,Disabled,Personal L3,Offer1,Call Center,Four-Door Car,Medsize
4637.164036,25816,119,18,63,0,1,0,1,571.2,0,2,1,0,1,2,Arizona,Employed,Personal L1,Offer3,Agent,Sports Car,Medsize
5357.192698,0,73,14,74,0,8,0,1,350.853987,0,1,1,1,1,1,California,Unemployed,Personal L3,Offer1,Call Center,Four-Door Car,Large
5391.970996,41662,69,27,73,0,6,0,0,217.973168,0,1,2,0,0,0,Oregon,Employed,Corporate L3,Offer1,Agent,Four-Door Car,Medsize
3694.140498,96170,92,8,86,0,1,0,1,441.6,1,1,1,1,1,1,Arizona,Employed,Personal L1,Offer2,Call Center,Four-Door Car,Large
5040.412436,46072,64,0,61,0,4,0,0,25.934064,0,0,0,0,1,1,Arizona,Employed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
27495.42188,37931,99,8,31,0,2,0,0,475.2,1,0,1,1,1,1,Arizona,Employed,Personal L3,Offer2,Branch,Four-Door Car,Small
4842.284965,35127,62,9,21,0,5,0,1,297.6,0,0,1,1,1,1,Oregon,Employed,Personal L2,Offer2,Agent,Four-Door Car,Small
2678.058299,72450,66,21,58,0,1,0,0,84.218363,0,2,0,1,0,0,Washington,Employed,Corporate L3,Offer4,Branch,Four-Door Car,Medsize
5227.101938,93087,131,14,25,3,1,0,0,628.8,1,1,1,1,0,2,Nevada,Employed,Corporate L3,Offer1,Agent,Sports Car,Medsize
2590.096027,22398,67,23,76,2,1,0,1,321.6,0,0,1,1,1,1,Arizona,Employed,Personal L1,Offer1,Agent,Four-Door Car,Large
10536.07798,92983,87,9,77,1,2,0,1,153.205591,1,0,0,1,0,0,California,Employed,Corporate L3,Offer1,Agent,Four-Door Car,Medsize
8581.278701,27689,239,0,72,2,1,0,1,2893.239678,1,1,1,1,1,2,Arizona,Medical Leave,Personal L2,Offer2,Web,Luxury SUV,Medsize
9463.113263,69654,118,10,50,0,7,0,0,629.532731,0,1,1,1,0,2,California,Employed,Corporate L3,Offer1,Branch,SUV,Small
13441.00637,80744,111,15,19,0,2,0,0,361.284757,0,1,2,1,1,2,California,Employed,Personal L3,Offer3,Web,SUV,Medsize
3886.504807,0,112,13,59,0,1,0,0,1185.988301,0,1,1,0,0,0,California,Unemployed,Corporate L2,Offer1,Agent,SUV,Medsize
6784.89369,0,64,7,5,1,2,0,0,460.8,0,0,1,0,1,1,Arizona,Unemployed,Personal L2,Offer1,Call Center,Four-Door Car,Large
23594.6802,76358,66,25,3,0,2,1,1,86.461582,0,1,0,1,2,1,Arizona,Employed,Special L3,Offer3,Agent,Four-Door Car,Medsize
2538.62632,18608,71,13,24,0,1,1,1,340.8,0,1,1,0,0,0,Oregon,Retired,Corporate L3,Offer2,Web,Four-Door Car,Medsize
5639.941974,73168,70,21,50,0,3,1,1,425.800112,0,0,1,1,1,1,California,Employed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
2459.171724,21190,65,24,68,2,1,0,1,312,0,0,1,1,1,1,Washington,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
2667.270014,94041,66,14,11,0,1,0,0,159.756733,0,1,0,1,1,1,Washington,Employed,Personal L3,Offer3,Agent,Four-Door Car,Medsize
13778.36933,91474,113,9,99,0,2,0,0,24.087774,2,2,0,1,0,2,Nevada,Employed,Corporate L3,Offer3,Branch,Two-Door Car,Large
4923.18169,61469,63,16,65,5,3,0,0,302.4,0,1,1,1,1,1,California,Employed,Personal L3,Offer3,Branch,Four-Door Car,Small
2272.335352,16618,62,0,40,0,1,0,0,219.288706,0,0,2,0,2,1,Arizona,Medical Leave,Special L2,Offer3,Branch,Four-Door Car,Medsize
14895.39798,48081,188,31,12,0,5,0,0,881.360959,0,1,2,1,1,2,California,Employed,Personal L3,Offer1,Branch,Luxury SUV,Small
9756.044954,67632,121,0,44,0,4,0,1,26.951627,1,2,0,1,1,2,Oregon,Employed,Personal L3,Offer1,Branch,Sports Car,Medsize
9422.974113,34115,119,6,73,0,6,0,0,466.122541,0,1,2,1,1,2,Oregon,Employed,Personal L2,Offer1,Agent,SUV,Medsize
3837.357574,23051,99,31,86,0,1,0,1,475.2,1,0,1,0,1,2,Arizona,Medical Leave,Personal L1,Offer1,Agent,Two-Door Car,Medsize
10952.13189,23748,99,0,24,0,2,0,1,607.095655,1,1,1,1,1,1,California,Medical Leave,Personal L2,Offer2,Agent,Four-Door Car,Large
8159.136579,40589,69,23,68,0,2,0,0,331.2,0,1,1,0,0,0,Arizona,Employed,Corporate L3,Offer4,Branch,Four-Door Car,Medsize
19480.49981,50809,83,29,58,0,2,0,0,290.381707,1,1,2,0,1,1,California,Employed,Personal L1,Offer1,Branch,Four-Door Car,Medsize
3919.366722,66676,97,0,40,0,1,1,0,558.099357,1,0,1,1,1,1,Arizona,Employed,Personal L2,Offer3,Agent,Four-Door Car,Small
7985.14214,52339,70,7,55,3,2,0,0,336,0,1,1,0,0,0,Nevada,Employed,Corporate L3,Offer3,Web,Four-Door Car,Medsize
12168.74492,14973,115,2,75,0,2,1,1,828,0,1,1,0,1,2,Oregon,Retired,Personal L3,Offer1,Branch,SUV,Medsize
5849.321498,0,83,2,47,0,4,0,0,540.514115,1,0,1,0,0,0,Arizona,Unemployed,Corporate L2,Offer3,Agent,Four-Door Car,Medsize
5085.836595,31546,65,4,83,0,9,0,0,100.049832,0,1,0,0,1,1,Arizona,Employed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
2903.939763,67763,73,17,69,1,1,0,0,59.861963,0,1,0,1,1,1,California,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
31162.6933,83170,97,0,53,0,2,0,1,344.118069,1,0,2,1,1,1,Washington,Employed,Personal L2,Offer2,Agent,Four-Door Car,Medsize
3086.873854,19464,84,10,94,1,1,0,0,871.505797,1,2,1,0,1,1,Washington,Medical Leave,Personal L2,Offer3,Agent,Four-Door Car,Small
5178.704151,66943,65,33,10,1,7,0,0,53.084753,0,1,0,1,2,1,Oregon,Employed,Special L2,Offer3,Call Center,Four-Door Car,Medsize
14024.35839,81872,115,10,55,0,2,1,0,256.43803,2,0,0,1,2,1,Arizona,Employed,Special L1,Offer2,Web,Four-Door Car,Medsize
10640.93932,50450,90,11,68,0,2,0,1,135.892444,1,2,0,0,1,2,Washington,Employed,Personal L3,Offer4,Branch,Two-Door Car,Medsize
4949.803822,21342,62,34,72,0,3,0,0,74.350893,0,0,0,1,1,1,California,Employed,Personal L2,Offer3,Agent,Four-Door Car,Medsize
8595.665294,34621,108,21,32,1,8,0,1,621.464468,0,1,1,1,0,2,California,Employed,Corporate L3,Offer1,Branch,SUV,Medsize
22951.892,62396,64,13,18,0,2,0,1,307.2,0,1,1,1,1,1,Oregon,Employed,Personal L2,Offer3,Call Center,Four-Door Car,Small
3792.13031,97212,93,28,61,0,1,0,1,360.05589,1,0,2,1,1,2,Oregon,Employed,Personal L1,Offer2,Call Center,Two-Door Car,Medsize
2755.747968,49648,70,0,23,0,1,0,0,65.954813,0,1,0,0,1,1,Arizona,Employed,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
4880.339614,97984,61,1,36,1,5,0,1,407.450118,0,1,1,1,1,1,Arizona,Employed,Personal L2,Offer2,Agent,Four-Door Car,Small
9051.905275,26308,114,10,30,0,3,0,0,547.2,0,1,1,1,0,2,California,Employed,Corporate L3,Offer3,Web,SUV,Medsize
10115.44622,63528,256,15,23,0,1,0,0,1228.8,2,1,1,0,1,1,Oregon,Employed,Personal L3,Offer2,Agent,Luxury Car,Large
8269.075366,20225,114,27,64,1,6,0,1,547.2,0,1,1,1,2,2,Nevada,Medical Leave,Special L2,Offer3,Call Center,SUV,Small
8071.65295,0,112,3,84,0,7,0,1,806.4,0,0,1,0,1,2,Nevada,Unemployed,Personal L3,Offer1,Web,SUV,Small
7726.993623,87620,64,3,15,0,2,0,0,24.063693,0,0,0,1,1,1,Oregon,Employed,Personal L3,Offer3,Call Center,Four-Door Car,Medsize
8311.1359,0,72,22,79,0,2,0,0,311.329282,0,1,2,1,0,0,California,Unemployed,Corporate L2,Offer2,Agent,Four-Door Car,Medsize
2574.020376,34990,65,23,73,0,1,1,0,42.689135,0,2,0,0,1,1,Nevada,Employed,Personal L3,Offer2,Web,Four-Door Car,Medsize
5727.327124,99934,71,9,12,0,3,0,1,460.323855,0,1,1,1,2,1,Oregon,Employed,Special L3,Offer4,Web,Four-Door Car,Medsize
5441.42013,85702,67,9,74,0,6,0,0,249.085887,0,1,2,1,1,2,Washington,Employed,Personal L2,Offer4,Branch,Two-Door Car,Medsize
2744.519593,94648,69,19,64,0,1,0,1,331.2,0,1,1,0,1,1,Oregon,Employed,Personal L2,Offer1,Branch,Four-Door Car,Medsize
5636.740347,24516,71,11,23,0,8,0,0,300.607591,0,0,2,1,1,1,California,Employed,Personal L3,Offer3,Call Center,Four-Door Car,Medsize
16870.3882,61063,85,21,4,0,2,0,1,262.504882,1,1,2,1,1,1,Arizona,Employed,Personal L2,Offer2,Agent,Four-Door Car,Medsize
2738.001957,0,74,27,91,0,1,0,1,263.365432,0,2,2,1,1,2,California,Unemployed,Personal L2,Offer1,Branch,Two-Door Car,Medsize
4644.700497,0,64,23,71,0,6,0,1,307.2,0,1,1,0,0,0,Oregon,Unemployed,Corporate L1,Offer3,Branch,Four-Door Car,Small
4746.686506,15169,63,34,15,0,3,0,0,302.4,0,0,1,1,1,1,California,Disabled,Personal L3,Offer4,Web,Four-Door Car,Medsize
16874.32815,55390,71,34,29,0,2,0,1,256.268091,0,1,2,1,0,2,Arizona,Employed,Corporate L3,Offer3,Branch,Two-Door Car,Medsize
2387.60606,27592,62,6,29,0,1,0,0,297.6,0,1,1,1,1,1,Oregon,Disabled,Personal L3,Offer1,Branch,Four-Door Car,Large
2504.907557,88264,62,8,34,0,1,0,1,297.6,0,0,1,1,1,2,Washington,Employed,Personal L3,Offer1,Branch,Two-Door Car,Medsize
4591.625938,83297,113,6,28,0,1,0,0,542.4,0,0,1,1,1,2,Arizona,Employed,Personal L2,Offer2,Call Center,SUV,Medsize
13092.58578,0,188,35,82,0,7,0,0,1353.6,0,1,1,0,2,1,Arizona,Unemployed,Special L2,Offer1,Call Center,Luxury Car,Medsize
9112.266649,0,90,21,21,0,2,0,1,432,1,1,1,0,1,1,Oregon,Unemployed,Personal L1,Offer1,Agent,Four-Door Car,Medsize
4165.166581,55897,104,33,5,0,1,0,0,499.2,2,0,1,1,1,1,California,Employed,Personal L1,Offer1,Branch,Four-Door Car,Medsize
2659.980563,21297,71,26,56,0,1,0,1,45.507952,0,1,0,0,1,1,Arizona,Employed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
11986.59212,87560,98,4,86,1,2,0,0,470.4,1,2,1,1,1,2,Arizona,Employed,Personal L2,Offer1,Web,Two-Door Car,Medsize
2898.732747,0,96,5,7,4,1,0,0,691.2,1,0,1,0,1,1,Oregon,Unemployed,Personal L2,Offer2,Agent,Four-Door Car,Medsize
2894.243869,0,85,3,53,0,1,0,0,408,1,1,1,0,1,1,Oregon,Unemployed,Personal L3,Offer3,Agent,Four-Door Car,Medsize
3500.454354,89398,86,5,57,0,1,0,0,82.409922,1,2,0,1,1,1,Arizona,Employed,Personal L3,Offer4,Branch,Four-Door Car,Medsize
2621.808611,36843,68,12,11,3,1,0,0,357.642982,0,1,1,1,0,0,California,Employed,Corporate L1,Offer4,Agent,Four-Door Car,Medsize
10221.80504,0,134,23,16,0,4,0,0,643.2,1,1,1,1,1,2,Oregon,Unemployed,Personal L3,Offer1,Agent,SUV,Small
2578.270957,34946,65,30,63,0,1,0,1,420.35698,0,0,1,1,1,2,California,Employed,Personal L3,Offer2,Call Center,Two-Door Car,Small
6242.595729,75680,78,27,6,0,6,0,0,136.787725,1,1,0,1,1,1,Arizona,Employed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
5220.280968,0,69,23,13,0,7,0,0,331.2,0,2,1,1,1,1,Nevada,Unemployed,Personal L3,Offer4,Agent,Four-Door Car,Small
9075.768214,37722,116,8,23,0,8,1,1,158.077504,0,2,0,0,0,2,Washington,Employed,Corporate L3,Offer1,Agent,Sports Car,Medsize
4525.365839,10269,65,12,5,0,3,0,1,170.798204,0,1,2,0,1,2,Arizona,Medical Leave,Personal L1,Offer1,Agent,Two-Door Car,Medsize
4970.357298,49714,63,29,64,3,4,0,1,266.165535,0,1,2,1,1,1,California,Employed,Personal L3,Offer3,Branch,Four-Door Car,Medsize
15467.78904,77517,129,19,20,0,2,0,1,98.921782,1,0,0,1,0,0,California,Employed,Corporate L2,Offer3,Branch,SUV,Medsize
5838.89915,81082,73,5,85,0,4,1,1,281.295903,0,0,2,1,1,1,Oregon,Employed,Personal L1,Offer2,Agent,Four-Door Car,Large
10656.88195,72540,88,7,3,0,2,1,0,631.743039,1,1,1,1,0,2,Oregon,Employed,Corporate L3,Offer2,Call Center,Two-Door Car,Medsize
2289.618736,0,65,8,58,0,1,0,0,468,0,0,1,0,1,1,Oregon,Unemployed,Personal L3,Offer2,Branch,Four-Door Car,Small
5439.804227,61546,68,4,27,0,3,0,1,29.209521,0,0,0,1,0,2,California,Employed,Corporate L2,Offer4,Call Center,Two-Door Car,Large
7956.150059,44818,67,25,41,1,2,0,0,136.883999,0,2,0,0,1,2,California,Employed,Personal L3,Offer1,Web,Two-Door Car,Medsize
4458.113369,17622,65,1,36,1,3,1,1,312,0,1,1,0,1,1,Arizona,Retired,Personal L3,Offer1,Agent,Four-Door Car,Medsize
2555.051532,0,72,14,24,0,1,0,0,518.4,0,1,1,0,1,1,Oregon,Unemployed,Personal L2,Offer2,Agent,Four-Door Car,Large
3307.99904,79797,84,27,46,0,1,0,1,31.755601,1,1,0,0,0,2,California,Employed,Corporate L2,Offer4,Branch,Two-Door Car,Medsize
5041.29961,36234,63,0,44,0,5,0,0,113.534474,0,1,0,1,1,1,Washington,Employed,Personal L3,Offer3,Web,Four-Door Car,Small
13350.1209,28919,173,5,88,0,3,0,0,830.4,2,1,1,0,1,2,Oregon,Employed,Personal L2,Offer3,Agent,SUV,Medsize
4931.221348,0,68,6,93,0,8,0,1,480.159011,0,1,1,1,1,1,Arizona,Unemployed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
7776.835189,63568,65,19,5,0,2,0,1,390.792553,0,1,1,1,0,2,Nevada,Employed,Corporate L3,Offer4,Agent,Two-Door Car,Medsize
2553.672212,73935,64,13,29,1,1,0,0,72.071195,0,1,0,1,0,0,Nevada,Employed,Corporate L3,Offer4,Call Center,Four-Door Car,Medsize
4876.469668,0,66,15,56,0,3,0,0,316.8,0,0,1,1,0,2,Arizona,Unemployed,Corporate L2,Offer2,Branch,Two-Door Car,Medsize
9034.305834,18846,115,16,84,0,3,0,0,552,0,1,1,1,1,2,Oregon,Medical Leave,Personal L2,Offer1,Agent,SUV,Small
8105.910755,38893,103,19,40,0,9,0,0,41.965252,0,0,0,0,1,2,Arizona,Employed,Personal L1,Offer2,Agent,SUV,Small
5619.689084,0,153,25,5,0,1,1,1,1027.000029,2,0,1,1,2,2,Oregon,Unemployed,Special L1,Offer2,Web,SUV,Medsize
15727.13063,84824,196,7,4,0,9,0,1,319.820747,2,1,0,1,0,0,California,Employed,Corporate L1,Offer2,Branch,SUV,Small
6618.016423,20068,86,8,28,0,3,0,0,411.011162,1,0,2,1,0,0,California,Medical Leave,Corporate L2,Offer1,Web,Four-Door Car,Medsize
4670.047979,0,125,21,34,0,1,0,1,600,1,2,1,1,0,2,Oregon,Unemployed,Corporate L3,Offer1,Branch,SUV,Medsize
10169.36981,0,135,32,61,0,8,0,0,648,1,0,1,1,1,2,Arizona,Unemployed,Personal L3,Offer1,Agent,Sports Car,Medsize
8323.073985,97245,70,29,29,0,2,0,1,4.110585,0,1,0,0,1,1,California,Employed,Personal L3,Offer2,Web,Four-Door Car,Medsize
2417.759961,51808,61,3,12,1,1,0,0,351.149904,0,1,1,1,1,1,California,Employed,Personal L2,Offer1,Agent,Four-Door Car,Small
8044.872393,71391,67,29,39,0,2,1,1,284.000172,0,1,2,1,1,1,California,Employed,Personal L3,Offer2,Agent,Four-Door Car,Medsize
5325.724541,0,73,17,44,0,7,1,1,496.474767,0,0,1,1,1,2,Oregon,Unemployed,Personal L3,Offer2,Call Center,Two-Door Car,Medsize
6947.524013,0,100,5,54,0,7,0,1,925.137143,0,1,1,0,1,2,Arizona,Unemployed,Personal L1,Offer2,Call Center,SUV,Medsize
5847.415237,23496,77,17,88,0,8,0,0,13.164097,1,1,0,1,2,1,Oregon,Medical Leave,Special L1,Offer3,Web,Four-Door Car,Medsize
2584.203924,22562,65,4,81,0,1,0,0,312,0,0,1,1,1,2,Washington,Employed,Personal L3,Offer1,Branch,Two-Door Car,Medsize
4724.786102,23986,119,31,3,0,1,0,0,463.335061,0,1,2,1,0,2,Nevada,Employed,Corporate L3,Offer2,Call Center,SUV,Small
2790.227993,22974,71,0,8,0,1,0,0,180.667969,0,2,2,1,1,1,Arizona,Medical Leave,Personal L3,Offer4,Call Center,Four-Door Car,Large
21531.33284,0,101,21,35,0,2,0,0,484.8,2,0,1,0,1,1,Oregon,Unemployed,Personal L3,Offer1,Branch,Four-Door Car,Medsize
12622.83268,61844,106,19,74,0,2,0,1,508.8,0,1,1,0,1,2,Arizona,Employed,Personal L2,Offer1,Call Center,Sports Car,Small
20171.96154,24804,73,19,98,0,2,0,1,350.4,0,2,1,1,1,2,Arizona,Employed,Personal L2,Offer3,Call Center,Two-Door Car,Small
16464.36587,27760,104,13,71,0,2,0,0,302.764283,0,1,2,1,1,2,California,Employed,Personal L2,Offer1,Web,SUV,Small
5595.389905,74454,71,25,29,0,3,1,0,340.8,0,0,1,0,1,1,Oregon,Employed,Personal L2,Offer2,Call Center,Four-Door Car,Medsize
4170.687348,29462,107,28,23,1,1,1,0,513.6,0,2,1,0,1,2,Oregon,Employed,Personal L2,Offer2,Branch,SUV,Large
2665.447079,52266,68,14,98,0,1,0,0,141.922839,0,1,0,0,0,2,Arizona,Employed,Corporate L1,Offer1,Call Center,Two-Door Car,Medsize
7098.91414,0,70,18,99,0,2,0,1,349.783046,0,1,1,0,1,2,Oregon,Unemployed,Personal L1,Offer1,Agent,Two-Door Car,Medsize
3971.345097,23599,103,20,46,0,1,0,1,494.4,0,2,1,0,0,2,California,Employed,Corporate L3,Offer2,Agent,SUV,Medsize
5528.212807,36088,72,16,31,0,9,1,1,345.6,0,1,1,0,1,1,Oregon,Employed,Personal L3,Offer1,Agent,Four-Door Car,Medsize
8338.995787,70534,104,31,71,0,3,0,0,54.065538,2,0,0,0,1,1,California,Employed,Personal L2,Offer3,Branch,Four-Door Car,Medsize
38445.85587,27398,125,4,71,1,2,0,1,600,1,1,1,1,1,2,Oregon,Employed,Personal L1,Offer4,Call Center,SUV,Medsize
5448.555219,85296,68,15,47,0,6,0,1,342.515136,0,1,1,1,1,1,Nevada,Employed,Personal L3,Offer3,Web,Four-Door Car,Medsize
10808.06597,31063,92,20,19,0,2,0,1,441.6,1,0,1,1,1,1,Arizona,Employed,Personal L2,Offer2,Agent,Four-Door Car,Small
6185.09653,0,92,8,28,0,3,0,1,1027.177255,1,1,1,0,1,2,California,Unemployed,Personal L3,Offer1,Branch,Two-Door Car,Small
3208.225911,52367,81,25,64,0,1,0,1,275.989978,1,0,2,1,1,1,Nevada,Employed,Personal L1,Offer2,Call Center,Four-Door Car,Medsize
5480.104065,58651,71,6,95,0,3,0,1,472.599683,0,1,1,0,1,1,Arizona,Employed,Personal L2,Offer4,Call Center,Four-Door Car,Medsize
22986.15393,84831,192,13,37,0,2,0,0,1336.931716,2,1,1,0,2,2,Nevada,Employed,Special L1,Offer1,Branch,Sports Car,Medsize
13107.92594,49088,114,17,87,1,2,0,1,547.2,0,1,1,0,0,0,Oregon,Employed,Corporate L2,Offer3,Branch,SUV,Small
7462.926263,70263,93,30,66,0,5,1,0,7.345946,1,1,0,1,0,2,California,Employed,Corporate L2,Offer2,Call Center,Two-Door Car,Small
11463.99097,45354,285,5,51,0,1,0,0,540.141566,2,2,0,1,1,2,Oregon,Employed,Personal L3,Offer4,Agent,Luxury SUV,Medsize
7236.132483,0,63,11,73,0,2,0,1,383.363758,0,0,1,1,1,1,Arizona,Unemployed,Personal L1,Offer3,Call Center,Four-Door Car,Large
6232.687923,28334,83,3,44,0,7,0,0,537.765151,1,1,1,0,2,1,California,Disabled,Special L3,Offer1,Agent,Four-Door Car,Medsize
28393.32994,38772,90,8,87,0,2,0,0,321.873474,1,1,2,1,1,1,Oregon,Employed,Personal L1,Offer1,Branch,Four-Door Car,Medsize
3746.751625,41479,94,14,38,1,1,1,0,19.575683,1,1,0,1,1,2,Oregon,Employed,Personal L1,Offer2,Call Center,Two-Door Car,Large
21569.33731,23909,119,21,86,0,2,0,1,571.2,0,1,1,0,1,2,California,Retired,Personal L1,Offer1,Agent,SUV,Medsize
5012.083744,48328,63,22,12,0,7,0,1,108.138715,0,1,0,1,1,2,California,Employed,Personal L3,Offer2,Branch,Two-Door Car,Small
3371.858433,86689,85,3,72,0,1,0,1,408,1,0,1,0,0,2,California,Employed,Corporate L3,Offer2,Agent,Two-Door Car,Small
3864.776795,24204,99,25,41,1,1,0,1,707.303416,1,1,1,1,1,1,California,Employed,Personal L3,Offer2,Branch,Four-Door Car,Medsize
4145.711862,25943,110,26,83,0,1,0,1,1067.333126,2,1,1,1,0,2,Oregon,Disabled,Corporate L2,Offer1,Branch,Two-Door Car,Small
5156.072651,0,73,5,72,0,7,0,1,807.947292,0,0,1,0,1,1,California,Unemployed,Personal L2,Offer1,Branch,Four-Door Car,Small
3667.37497,62375,92,34,34,0,1,0,1,618.630955,1,1,1,1,1,2,California,Employed,Personal L2,Offer3,Web,Two-Door Car,Medsize
7835.683513,0,71,7,24,0,2,0,0,404.272806,0,0,1,1,0,0,California,Unemployed,Corporate L3,Offer4,Web,Four-Door Car,Small
14567.26841,0,148,8,18,0,2,0,1,710.4,2,1,1,0,1,2,Arizona,Unemployed,Personal L2,Offer1,Agent,SUV,Medsize
